time,pitch_standardized_A,jitter_standardized_A,shimmer_standardized_A,logHNR_standardized_A,intensity_standardized_A,vad_A,pitch_standardized_B,jitter_standardized_B,shimmer_standardized_B,logHNR_standardized_B,intensity_standardized_B,vad_B
86.39,,,,,,0.0,,,,,,0.0
86.4,,,,,,0.0,,,,,,0.0
86.41,,,,,,0.0,,,,,,0.0
86.42,,,,,,0.0,,,,,,0.0
86.43,,,,,,0.0,,,,,,0.0
86.44,,,,,,0.0,,,,,,0.0
86.45,,,,,,0.0,,,,,,0.0
86.46,,,,,,0.0,,,,,,0.0
86.47,,,,,,0.0,,,,,,0.0
86.48,,,,,,0.0,,,,,,0.0
86.49,,,,,,0.0,,,,,,0.0
86.5,,,,,,0.0,,,,,,0.0
86.51,,,,,,0.0,,,,,,0.0
86.52,,,,,,0.0,,,,,,0.0
86.53,,,,,,0.0,,,,,,0.0
86.54,,,,,,0.0,,,,,,0.0
86.55,,,,,,0.0,,,,,,0.0
86.56,,,,,,0.0,,,,,,0.0
86.57,,,,,,0.0,,,,,,0.0
86.58,,,,,,0.0,,,,,,0.0
86.59,,,,,,0.0,,,,,,0.0
86.6,,,,,,0.0,,,,,,0.0
86.61,,,,,,0.0,,,,,,0.0
86.62,,,,,,0.0,,,,,,0.0
86.63,,,,,,0.0,,,,,,0.0
86.64,,,,,,0.0,,,,,,0.0
86.65,,,,,,0.0,,,,,,0.0
86.66,,,,,,0.0,,,,,,0.0
86.67,,,,,,0.0,,,,,,0.0
86.68,,,,,,0.0,,,,,,0.0
86.69,,,,,,0.0,,,,,,0.0
86.7,,,,,,0.0,,,,,,0.0
86.71,,,,,,0.0,,,,,,0.0
86.72,,,,,,0.0,,,,,,0.0
86.73,,,,,,0.0,,,,,,0.0
86.74,,,,,,0.0,,,,,,0.0
86.75,,,,,,0.0,,,,,,0.0
86.76,,,,,,0.0,,,,,,0.0
86.77,,,,,,0.0,,,,,,0.0
86.78,,,,,,0.0,,,,,,0.0
86.79,,,,,,0.0,,,,,,0.0
86.8,,,,,,0.0,,,,,,0.0
86.81,,,,,,0.0,,,,,,0.0
86.82,,,,,,0.0,,,,,,0.0
86.83,,,,,,0.0,,,,,,0.0
86.84,,,,,,0.0,,,,,,0.0
86.85,,,,,,0.0,,,,,,0.0
86.86,,,,,,0.0,,,,,,0.0
86.87,,,,,,0.0,,,,,,0.0
86.88,,,,,,0.0,,,,,,0.0
86.89,,,,,,0.0,,,,,,0.0
86.9,,,,,,0.0,,,,,,0.0
86.91,,,,,,0.0,,,,,,0.0
86.92,,,,,,0.0,,,,,,0.0
86.93,,,,,,0.0,,,,,,0.0
86.94,,,,,,0.0,,,,,,0.0
86.95,,,,,,0.0,,,,,,0.0
86.96,,,,,,0.0,,,,,,0.0
86.97,,,,,,0.0,,,,,,0.0
86.98,,,,,,0.0,,,,,,0.0
86.99,,,,,,0.0,,,,,,0.0
87.0,,,,,,0.0,,,,,,0.0
87.01,,,,,,0.0,,,,,,0.0
87.02,,,,,,0.0,,,,,,0.0
87.03,,,,,,0.0,,,,,,0.0
87.04,,,,,,0.0,,,,,,0.0
87.05,,,,,,0.0,,,,,,0.0
87.06,,,,,,0.0,,,,,,0.0
87.07,,,,,,0.0,,,,,,0.0
87.08,,,,,,0.0,,,,,,0.0
87.09,,,,,,0.0,,,,,,0.0
87.1,,,,,,0.0,,,,,,0.0
87.11,,,,,,0.0,,,,,,0.0
87.12,,,,,,0.0,,,,,,0.0
87.13,,,,,,0.0,,,,,,0.0
87.14,,,,,,0.0,,,,,,0.0
87.15,,,,,,0.0,,,,,,0.0
87.16,,,,,,0.0,,,,,,0.0
87.17,,,,,,0.0,,,,,,0.0
87.18,,,,,,0.0,,,,,,0.0
87.19,,,,,,0.0,,,,,,0.0
87.2,,,,,,0.0,,,,,,0.0
87.21,,,,,,0.0,,,,,,0.0
87.22,,,,,,0.0,,,,,,0.0
87.23,,,,,,0.0,,,,,,0.0
87.24,,,,,,0.0,,,,,,0.0
87.25,,,,,,0.0,,,,,,0.0
87.26,,,,,,0.0,,,,,,0.0
87.27,,,,,,0.0,,,,,,0.0
87.28,,,,,,0.0,,,,,,0.0
87.29,,,,,,0.0,,,,,,0.0
87.3,,,,,,0.0,,,,,,0.0
87.31,,,,,,0.0,,,,,,0.0
87.32,,,,,,0.0,,,,,,0.0
87.33,,,,,,0.0,,,,,,0.0
87.34,,,,,,0.0,,,,,,0.0
87.35,,,,,,0.0,,,,,,0.0
87.36,,,,,,0.0,,,,,,0.0
87.37,,,,,,0.0,,,,,,0.0
87.38,,,,,,0.0,,,,,,0.0
87.39,,,,,,0.0,,,,,,0.0
87.4,,,,,,0.0,,,,,,0.0
87.41,,,,,,0.0,,,,,,0.0
87.42,,,,,,0.0,,,,,,0.0
87.43,,,,,,0.0,,,,,,0.0
87.44,,,,,,0.0,,,,,,0.0
87.45,,,,,,0.0,,,,,,0.0
87.46,,,,,,0.0,,,,,,0.0
87.47,,,,,,0.0,,,,,,0.0
87.48,,,,,,0.0,,,,,,0.0
87.49,,,,,,0.0,,,,,,0.0
87.5,,,,,,0.0,,,,,,0.0
87.51,,,,,,0.0,,,,,,0.0
87.52,,,,,,0.0,,,,,,0.0
87.53,,,,,,0.0,,,,,,0.0
87.54,,,,,,0.0,,,,,,0.0
87.55,,,,,,0.0,,,,,,0.0
87.56,,,,,,0.0,,,,,,0.0
87.57,,,,,,0.0,,,,,,0.0
87.58,,,,,,0.0,,,,,,0.0
87.59,,,,,,0.0,,,,,,0.0
87.6,,,,,,0.0,,,,,,0.0
87.61,,,,,,0.0,,,,,,0.0
87.62,,,,,,0.0,,,,,,0.0
87.63,,,,,,0.0,,,,,,0.0
87.64,,,,,,0.0,,,,,,0.0
87.65,,,,,,0.0,,,,,,0.0
87.66,,,,,,0.0,,,,,,0.0
87.67,,,,,,0.0,,,,,,0.0
87.68,,,,,,0.0,,,,,,0.0
87.69,,,,,,0.0,,,,,,0.0
87.7,,,,,,0.0,,,,,,0.0
87.71,,,,,,0.0,,,,,,0.0
87.72,,,,,,0.0,,,,,,0.0
87.73,,,,,,0.0,,,,,,0.0
87.74,,,,,,0.0,,,,,,0.0
87.75,,,,,,0.0,,,,,,0.0
87.76,,,,,,0.0,,,,,,0.0
87.77,,,,,,0.0,,,,,,0.0
87.78,,,,,,0.0,,,,,,0.0
87.79,,,,,,0.0,,,,,,0.0
87.8,,,,,,0.0,,,,,,0.0
87.81,,,,,,0.0,,,,,,0.0
87.82,,,,,,0.0,,,,,,0.0
87.83,,,,,,0.0,,,,,,0.0
87.84,,,,,,0.0,,,,,,0.0
87.85,,,,,,0.0,,,,,,0.0
87.86,,,,,,0.0,,,,,,0.0
87.87,,,,,,0.0,,,,,,0.0
87.88,,,,,,0.0,,,,,,0.0
87.89,,,,,,0.0,,,,,,0.0
87.9,,,,,,0.0,,,,,,0.0
87.91,,,,,,0.0,,,,,,0.0
87.92,,,,,,0.0,,,,,,0.0
87.93,,,,,,0.0,,,,,,0.0
87.94,,,,,,0.0,,,,,,0.0
87.95,,,,,,0.0,,,,,,0.0
87.96,,,,,,0.0,,,,,,0.0
87.97,,,,,,0.0,,,,,,0.0
87.98,,,,,,0.0,,,,,,0.0
87.99,,,,,,0.0,,,,,,0.0
88.0,,,,,,0.0,,,,,,0.0
88.01,,,,,,0.0,,,,,,0.0
88.02,,,,,,0.0,,,,,,0.0
88.03,,,,,,0.0,,,,,,0.0
88.04,,,,,,0.0,,,,,,0.0
88.05,,,,,,0.0,,,,,,0.0
88.06,,,,,,0.0,,,,,,0.0
88.07,,,,,,0.0,,,,,,0.0
88.08,,,,,,0.0,,,,,,0.0
88.09,,,,,,0.0,,,,,,0.0
88.1,,,,,,0.0,,,,,,0.0
88.11,,,,,,0.0,,,,,,0.0
88.12,,,,,,0.0,,,,,,0.0
88.13,,,,,,0.0,,,,,,0.0
88.14,,,,,,0.0,,,,,,0.0
88.15,,,,,,0.0,,,,,,0.0
88.16,,,,,,0.0,,,,,,0.0
88.17,,,,,,0.0,,,,,,0.0
88.18,,,,,,0.0,,,,,,0.0
88.19,,,,,,0.0,,,,,,0.0
88.2,,,,,,0.0,,,,,,0.0
88.21,,,,,,0.0,,,,,,0.0
88.22,,,,,,0.0,,,,,,0.0
88.23,,,,,,0.0,,,,,,0.0
88.24,,,,,,0.0,,,,,,0.0
88.25,,,,,,0.0,,,,,,0.0
88.26,,,,,,0.0,,,,,,0.0
88.27,,,,,,0.0,,,,,,0.0
88.28,,,,,,0.0,,,,,,0.0
88.29,,,,,,0.0,,,,,,0.0
88.3,,,,,,0.0,,,,,,0.0
88.31,,,,,,0.0,,,,,,0.0
88.32,,,,,,0.0,,,,,,0.0
88.33,,,,,,0.0,,,,,,0.0
88.34,,,,,,0.0,,,,,,0.0
88.35,,,,,,0.0,,,,,,0.0
88.36,,,,,,0.0,,,,,,0.0
88.37,,,,,,0.0,,,,,,0.0
88.38,,,,,,0.0,,,,,,0.0
88.39,,,,,,0.0,,,,,,0.0
88.4,,,,,,0.0,,,,,,0.0
88.41,,,,,,0.0,,,,,,0.0
88.42,,,,,,0.0,,,,,,0.0
88.43,,,,,,0.0,,,,,,0.0
88.44,,,,,,0.0,,,,,,0.0
88.45,,,,,,0.0,,,,,,0.0
88.46,,,,,,0.0,,,,,,0.0
88.47,,,,,,0.0,,,,,,0.0
88.48,,,,,,0.0,,,,,,0.0
88.49,,,,,,0.0,,,,,,0.0
88.5,,,,,,0.0,,,,,,0.0
88.51,,,,,,0.0,,,,,,0.0
88.52,,,,,,0.0,,,,,,0.0
88.53,,,,,,0.0,,,,,,0.0
88.54,,,,,,0.0,,,,,,0.0
88.55,,,,,,0.0,,,,,,0.0
88.56,,,,,,0.0,,,,,,0.0
88.57,,,,,,0.0,,,,,,0.0
88.58,,,,,,0.0,,,,,,0.0
88.59,,,,,,0.0,,,,,,0.0
88.6,,,,,,0.0,,,,,,0.0
88.61,,,,,,0.0,,,,,,0.0
88.62,,,,,,0.0,,,,,,0.0
88.63,,,,,,0.0,,,,,,0.0
88.64,,,,,,0.0,,,,,,0.0
88.65,,,,,,0.0,,,,,,0.0
88.66,,,,,,0.0,,,,,,0.0
88.67,,,,,,0.0,,,,,,0.0
88.68,,,,,,0.0,,,,,,0.0
88.69,,,,,,0.0,,,,,,0.0
88.7,,,,,,0.0,,,,,,0.0
88.71,,,,,,0.0,,,,,,0.0
88.72,,,,,,0.0,,,,,,0.0
88.73,,,,,,0.0,,,,,,0.0
88.74,,,,,,0.0,,,,,,0.0
88.75,,,,,,0.0,,,,,,0.0
88.76,,,,,,0.0,,,,,,0.0
88.77,,,,,,0.0,,,,,,0.0
88.78,,,,,,0.0,,,,,,0.0
88.79,,,,,,0.0,,,,,,0.0
88.8,,,,,,0.0,,,,,,0.0
88.81,,,,,,0.0,,,,,,0.0
88.82,,,,,,0.0,,,,,,0.0
88.83,,,,,,0.0,,,,,,0.0
88.84,,,,,,0.0,,,,,,0.0
88.85,,,,,,0.0,,,,,,0.0
88.86,,,,,,0.0,,,,,,0.0
88.87,,,,,,0.0,,,,,,0.0
88.88,,,,,,0.0,,,,,,0.0
88.89,,,,,,0.0,,,,,,0.0
88.9,,,,,,0.0,,,,,,0.0
88.91,,,,,,0.0,,,,,,0.0
88.92,,,,,,0.0,,,,,,0.0
88.93,,,,,,0.0,,,,,,0.0
88.94,,,,,,0.0,,,,,,0.0
88.95,,,,,,0.0,,,,,,0.0
88.96,,,,,,0.0,,,,,,0.0
88.97,,,,,,0.0,,,,,,0.0
88.98,,,,,,0.0,,,,,,0.0
88.99,,,,,,0.0,,,,,,0.0
89.0,,,,,,0.0,,,,,,0.0
89.01,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.678101968311488,1.0
89.02,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6778767668007909,1.0
89.03,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6777917229166214,1.0
89.04,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6766866447024515,1.0
89.05,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.675388926378671,1.0
89.06,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.668093137339709,1.0
89.07,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6689672716986261,1.0
89.08,,,,,,0.0,1.138301413140724,-0.5808208791494681,2.899330656832758,0.9894499404616792,-0.6683223779337157,1.0
89.09,,,,,,0.0,1.1541998127094095,1.049982078723496,1.1032591323312633,1.074441962727107,-0.5240752898251724,1.0
89.1,,,,,,0.0,1.1657095817284309,1.049982078723496,1.1032591323312633,0.9893264455452448,-0.5211381284982782,1.0
89.11,,,,,,0.0,1.1350892528287706,1.049982078723496,1.1032591323312633,0.9584520284426729,-0.5225398984928691,1.0
89.12,,,,,,0.0,1.0841460143011028,5.317948322838764,5.12706339543452,0.9402549321071152,-0.5142813214455173,1.0
89.13,,,,,,0.0,1.032893078953235,5.317948322838764,5.12706339543452,0.8984037433166199,-0.4744491898618082,1.0
89.14,,,,,,0.0,0.9975102172453756,5.317948322838764,5.12706339543452,0.8722351705241632,-0.472859658103998,1.0
89.15,,,,,,0.0,0.9686838638285816,5.317948322838764,5.12706339543452,0.8799790929776602,-0.6314845232312214,1.0
89.16,,,,,,0.0,0.9432018583908997,5.317948322838764,5.12706339543452,0.8825396345110298,-0.6479252926233571,1.0
89.17,,,,,,0.0,0.913487959208898,5.317948322838764,5.12706339543452,0.8464837112718809,-0.4863414889182132,1.0
89.18,,,,,,0.0,0.8792207614118572,5.317948322838764,5.12706339543452,0.8323142003975982,-0.3413861212334912,1.0
89.19,,,,,,0.0,0.8449745248020375,10.180947433602052,2.6255919704382467,0.8776849771066261,-0.2592023390950452,1.0
89.2,,,,,,0.0,0.8183194482380851,10.180947433602052,2.6255919704382467,0.89925599583881,-0.3181849597188739,1.0
89.21,,,,,,0.0,0.8025721202890091,2.2910402750954324,2.088483011393558,0.9326856225215352,-0.448073635091918,1.0
89.22,,,,,,0.0,0.8031380723439725,0.4784222563345023,2.4767610863090805,0.9326959424309864,-0.5478809041095449,1.0
89.23,,,,,,0.0,0.811122962798448,0.4784222563345023,2.4767610863090805,1.0134390859768043,-0.5847380798520685,1.0
89.24,,,,,,0.0,0.7913225721347658,3.5178715203175317,2.5826368642207647,0.8793755502732472,-0.4840720018483675,1.0
89.25,,,,,,0.0,0.7608459501132594,-0.2384226700032317,0.8534309642564868,0.992735455634006,-0.3512830083133908,1.0
89.26,,,,,,0.0,0.724904123412844,-0.2384226700032317,0.8534309642564868,0.8941553805924826,-0.4163904159237036,1.0
89.27,,,,,,0.0,0.718731337035588,-0.2384226700032317,0.8534309642564868,0.9163051742463962,-0.5289679929430149,1.0
89.28,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6679397192873024,1.0
89.29,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6691219524510524,1.0
89.3,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6646312117223917,1.0
89.31,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6665928162031612,1.0
89.32,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6684403711965256,1.0
89.33,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6773262792352931,1.0
89.34,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6780200809179089,1.0
89.35,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6575476202866213,1.0
89.36,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6534414322544037,1.0
89.37,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.646075013311457,1.0
89.38,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6664995234284102,1.0
89.39,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6620944733284909,1.0
89.4,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.656237889015392,1.0
89.41,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6551298351534905,1.0
89.42,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6630015503201165,1.0
89.43,,,,,,0.0,,,,,,0.0
89.44,,,,,,0.0,,,,,,0.0
89.45,,,,,,0.0,,,,,,0.0
89.46,,,,,,0.0,,,,,,0.0
89.47,,,,,,0.0,,,,,,0.0
89.48,,,,,,0.0,,,,,,0.0
89.49,,,,,,0.0,,,,,,0.0
89.5,,,,,,0.0,,,,,,0.0
89.51,,,,,,0.0,,,,,,0.0
89.52,,,,,,0.0,,,,,,0.0
89.53,,,,,,0.0,,,,,,0.0
89.54,,,,,,0.0,,,,,,0.0
89.55,,,,,,0.0,,,,,,0.0
89.56,,,,,,0.0,,,,,,0.0
89.57,,,,,,0.0,,,,,,0.0
89.58,,,,,,0.0,,,,,,0.0
89.59,,,,,,0.0,,,,,,0.0
89.6,,,,,,0.0,,,,,,0.0
89.61,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.677733796034295,1.0
89.62,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6777294097949659,1.0
89.63,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6780444755904012,1.0
89.64,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6781567908544642,1.0
89.65,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6781460175151925,1.0
89.66,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.677793459821039,1.0
89.67,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6778139153883873,1.0
89.68,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6490930566286609,1.0
89.69,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6409083994242494,1.0
89.7,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.5926884024192426,1.0
89.71,,,,,,0.0,1.111869544894745,-0.5808208791494681,0.7559617677813693,0.9624723211679354,-0.374011781642516,1.0
89.72,,,,,,0.0,1.1572873389351848,4.960092046721239,4.5630283185021145,0.8919133802641778,-0.3484261062754269,1.0
89.73,,,,,,0.0,1.2284666209095847,4.960092046721239,4.5630283185021145,0.9944182888685388,0.0739639151789302,1.0
89.74,,,,,,0.0,1.3082815343399297,4.960092046721239,4.5630283185021145,0.921193199358026,-0.1531792130141631,1.0
89.75,,,,,,0.0,1.3655131290338551,5.692499075119524,0.0412421604861032,0.9990806519601656,-0.1582799156900629,1.0
89.76,,,,,,0.0,1.407167351350766,5.692499075119524,0.0412421604861032,0.9178504086882444,-0.4449962794683043,1.0
89.77,,,,,,0.0,1.4116655088246477,5.692499075119524,0.0412421604861032,1.0240801166105775,-0.0136425581404661,1.0
89.78,,,,,,0.0,1.386536633297803,5.692499075119524,0.0412421604861032,0.9468503862374702,-0.0392064389592682,1.0
89.79,,,,,,0.0,1.360144421351972,1.2743364971959328,4.490091710272658,0.8752961588665268,0.5936341623715493,1.0
89.8,,,,,,0.0,1.3480379194354923,1.2743364971959328,4.490091710272658,0.915540984951524,0.2793126680575555,1.0
89.81,,,,,,0.0,1.3488234918574633,1.1178094958718097,5.402843657743013,0.8600229508762717,0.6227125870742476,1.0
89.82,,,,,,0.0,1.3504021902823853,0.7311623740637528,5.328108019797904,0.915639024091312,-0.09287560060249,1.0
89.83,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.2269907751034747,1.0
89.84,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.5734238552430873,1.0
89.85,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6724605278439691,1.0
89.86,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6755938997809957,1.0
89.87,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6711330936914347,1.0
89.88,,,,,,0.0,-1.0064680356452678,-0.5808208791494681,-0.6393991824631344,-1.0148801212027854,-0.6562724575905917,1.0
89.89,,,,,,0.0,1.4880492080946046,-0.5808208791494681,2.434870391465554,0.9663013515713662,-0.6349748595989844,1.0
89.9,,,,,,0.0,1.4573061335040116,-0.5808208791494681,2.434870391465554,0.896124763312781,-0.6369343192194464,1.0
89.91,,,,,,0.0,1.368022806314623,11.273753591865164,9.891506555257203,0.8196318228749526,0.3032797522691184,1.0
89.92,,,,,,0.0,1.2676527106411204,4.0334498779430605,4.315882467089707,0.9356388366095286,0.3938957759507912,1.0
89.93,,,,,,0.0,1.1910896138228764,1.2422352590369368,3.226052600536755,0.956633316400364,0.4278087849758997,1.0
89.94,,,,,,0.0,1.1760466573002313,1.2422352590369368,3.226052600536755,1.0015553662465984,-0.5113431222829904,1.0
89.95,,,,,,0.0,1.1983240560069406,1.2422352590369368,3.226052600536755,0.9146691246013764,-0.6220444049105415,1.0
89.96,,,,,,0.0,1.249063347848135,1.2422352590369368,3.226052600536755,0.98086583978005,-0.6586219271931988,1.0
89.97,,,,,,0.0,1.2676829249650423,2.7435756081316227,1.519284666829128,0.9975842650897206,-0.6511964294568597,1.0
89.98,,,,,,0.0,1.2624275209978666,4.406289446417088,6.077108129600249,0.9506271290996812,-0.62656965367399,1.0
89.99,,,,,,0.0,1.2277339235544773,4.406289446417088,6.077108129600249,0.836246326696448,-0.6209349759164267,1.0
90.0,,,,,,0.0,1.2144320674478348,5.158181168000765,16.80996760369353,0.7471604307513698,-0.2035869761815692,1.0
90.01,,,,,,0.0,1.198701735055965,9.809760007494663,5.860823228285837,0.8173976312781326,0.0400669926061288,1.0
90.02,,,,,,0.0,1.1799518586671442,9.809760007494663,5.860823228285837,0.8935439259574903,0.7681808185341376,1.0
90.03,,,,,,0.0,1.1592021717137388,9.809760007494663,5.860823228285837,0.9440280630010182,4.87337598799653,1.0
90.04,,,,,,0.0,1.1664479442692737,9.809760007494663,5.860823228285837,0.8647085509640134,4.616864533013999,1.0
90.05,,,,,,0.0,1.183077152797822,13.518610939653597,5.069714306555139,0.7913854567134111,3.924963732845808,1.0
90.06,,,,,,0.0,1.2043102689339784,16.57284499459972,2.482978295694988,1.0106547744068315,-0.4433237208598768,1.0
90.07,,,,,,0.0,1.207864228785299,1.8303409360330756,-0.5190017623221421,1.1256951050232509,0.1392293332643244,1.0
90.08,,,,,,0.0,1.216920972380906,0.0352292132366084,-0.1208477994891917,1.1030375718243308,0.1697572684007184,1.0
90.09,,,,,,0.0,1.229565666942246,0.2348096398563265,0.6587651304154515,1.0647421078352963,2.601374761330628,1.0
90.1,,,,,,0.0,1.243494470270269,0.2348096398563265,0.6587651304154515,0.8407889788384395,2.133055756381858,1.0
90.11,,,,,,0.0,1.2564186473278869,0.2348096398563265,0.6587651304154515,0.8786326887912413,4.011460413928618,1.0
90.12,,,,,,0.0,1.2746284426766028,1.253944805336063,1.679265696334648,0.961268331731945,1.5397649088563474,1.0
90.13,,,,,,0.0,1.294962682676081,0.2049451561164443,-0.2314713756097212,1.0661858631675396,1.585490217107839,1.0
90.14,,,,,,0.0,1.313442518544849,0.2049451561164443,-0.2314713756097212,1.1023669497084845,3.7155665561365554,1.0
90.15,,,,,,0.0,1.3282229881284224,0.8386931237605157,-0.1695578813664159,1.077710278050348,4.451751802752816,1.0
90.16,,,,,,0.0,1.3387168005055678,0.8386931237605157,-0.1695578813664159,1.030794249699623,4.31064594040245,1.0
90.17,,,,,,0.0,1.3433169313226865,0.8386931237605157,-0.1695578813664159,0.9169088889493,0.633186943197452,1.0
